file,attack_type,feature_group,model,best_params,accuracy,f1_score,precision,recall
02-14-2018.csv,02-14-2018,rates_and_ratios,LinearSVC,"{""C"": 0.1}",0.5059631300530268,0.5961377957684764,0.4246428239665583,0.9999912497921826
02-14-2018.csv,02-14-2018,rates_and_ratios,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",0.8471473330227869,0.8255581933905242,0.7069652578997586,0.9919585590157767
02-14-2018.csv,02-14-2018,connection_activity,LogisticRegression,"{""C"": 0.01}",0.6353748572230766,0.0,0.0,0.0
02-14-2018.csv,02-14-2018,connection_activity,DecisionTree,"{""max_depth"": 10}",0.9679669204214073,0.9578844927682137,0.9199655141851115,0.9990637277635344
02-14-2018.csv,02-14-2018,connection_activity,RandomForest,"{""max_depth"": null, ""n_estimators"": 100}",0.9679669204214073,0.9578844927682137,0.9199655141851115,0.9990637277635344
02-14-2018.csv,02-14-2018,connection_activity,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",0.9679669204214073,0.9578844927682137,0.9199655141851115,0.9990637277635344
02-14-2018.csv,02-14-2018,connection_activity,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 200}",0.9679637298756325,0.9578804746783672,0.9199581016839901,0.9990637277635344
02-14-2018.csv,02-14-2018,connection_activity,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 31}",0.9679669204214073,0.9578844927682137,0.9199655141851115,0.9990637277635344
02-14-2018.csv,02-14-2018,connection_activity,CatBoost,"{""depth"": 4, ""iterations"": 200, ""learning_rate"": 0.1}",0.9679509676925335,0.9578626351269155,0.9199622896925159,0.9990199767244472
02-14-2018.csv,02-14-2018,connection_activity,KNN,"{""n_neighbors"": 3}",0.9679669204214073,0.9578844927682137,0.9199655141851115,0.9990637277635344
02-14-2018.csv,02-14-2018,connection_activity,LinearSVC,"{""C"": 0.1}",0.7616151818930146,0.6968556010873534,0.6496629774486145,0.7514415967379225
02-14-2018.csv,02-14-2018,connection_activity,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [50]}",0.9678265364073179,0.9577059548874703,0.919673280007733,0.9990199767244472
02-15-2018.csv,02-15-2018,flow_metrics,LogisticRegression,"{""C"": 0.01}",0.9440808546762129,0.03908400308268193,0.14687629292511378,0.022541113721506127
02-15-2018.csv,02-15-2018,flow_metrics,DecisionTree,"{""max_depth"": 20}",0.9985488443611552,0.9856413832451107,0.9840506329113924,0.9872372849069783
02-15-2018.csv,02-15-2018,flow_metrics,RandomForest,"{""max_depth"": 20, ""n_estimators"": 100}",0.998910832412346,0.9892056638516731,0.9892056638516731,0.9892056638516731
02-15-2018.csv,02-15-2018,flow_metrics,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 200}",0.9989941216984608,0.9900311130865451,0.9900311130865451,0.9900311130865451
02-15-2018.csv,02-15-2018,flow_metrics,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.9981291944965003,0.9815248339133186,0.9780593909589559,0.9850149215823227
02-15-2018.csv,02-15-2018,flow_metrics,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 50}",0.9982669421619976,0.982914890257382,0.977758230711234,0.9881262302368404
02-15-2018.csv,02-15-2018,flow_metrics,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.9976807137251134,0.9771637648246279,0.9708555311814479,0.983554511397549
02-15-2018.csv,02-15-2018,flow_metrics,KNN,"{""n_neighbors"": 3}",0.9978633094677495,0.9789463716423092,0.9733241275420538,0.9846339450123818
02-15-2018.csv,02-15-2018,flow_metrics,LinearSVC,"{""C"": 0.1}",0.937344032803165,0.035028861808673345,0.07853982300884955,0.022541113721506127
02-15-2018.csv,02-15-2018,flow_metrics,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",0.9495491166530521,0.0,0.0,0.0
02-15-2018.csv,02-15-2018,packet_size_stats,LogisticRegression,"{""C"": 0.01}",0.9495491166530521,0.0,0.0,0.0
02-15-2018.csv,02-15-2018,packet_size_stats,DecisionTree,"{""max_depth"": 20}",0.984440920666955,0.817769106667167,0.9994497432134997,0.691980443202743
02-15-2018.csv,02-15-2018,packet_size_stats,RandomForest,"{""max_depth"": null, ""n_estimators"": 100}",0.9844729550077683,0.8181306517579078,1.0,0.6922344275827037
02-15-2018.csv,02-15-2018,packet_size_stats,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",0.9844665481396057,0.8180692604960041,0.9998165810711666,0.6922344275827037
02-15-2018.csv,02-15-2018,packet_size_stats,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.9844729550077683,0.8181306517579078,1.0,0.6922344275827037
02-15-2018.csv,02-15-2018,packet_size_stats,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 31}",0.9844729550077683,0.8181306517579078,1.0,0.6922344275827037
02-15-2018.csv,02-15-2018,packet_size_stats,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.984460141271443,0.8180078784468204,0.9996332294150009,0.6922344275827037
02-15-2018.csv,02-15-2018,packet_size_stats,KNN,"{""n_neighbors"": 3}",0.9838450819278266,0.8111306692633234,0.9887691745799854,0.6875992126484222
02-15-2018.csv,02-15-2018,packet_size_stats,LinearSVC,"{""C"": 1}",0.9721685647013598,0.63301512207485,0.9454889589905363,0.47577623976125466
02-15-2018.csv,02-15-2018,packet_size_stats,MLP,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [100]}",0.9797542966059616,0.7750729589294612,0.8817718033848895,0.6914089783478317
02-15-2018.csv,02-15-2018,timing_iat,LogisticRegression,"{""C"": 0.01}",0.9278170198452741,0.355887145184804,0.3236456275345742,0.3952631913137342
02-15-2018.csv,02-15-2018,timing_iat,DecisionTree,"{""max_depth"": 20}",0.9976454759502187,0.976534814672924,0.982021317580583,0.9711092767794781
02-15-2018.csv,02-15-2018,timing_iat,RandomForest,"{""max_depth"": 20, ""n_estimators"": 200}",0.9978761232040748,0.9788388497015735,0.9840841997176228,0.9736491205790844
02-15-2018.csv,02-15-2018,timing_iat,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",0.9978536991655054,0.9785696008188332,0.9859490815339994,0.9712997650644485
02-15-2018.csv,02-15-2018,timing_iat,XGBoost,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 200}",0.9966299873464354,0.9666243654822335,0.9659501616891764,0.9672995110800686
02-15-2018.csv,02-15-2018,timing_iat,LightGBM,"{""learning_rate"": 0.1, ""n_estimators"": 200, ""num_leaves"": 50}",0.996732497237038,0.967505575023893,0.970845853845662,0.9641882024255508
02-15-2018.csv,02-15-2018,timing_iat,CatBoost,"{""depth"": 6, ""iterations"": 200, ""learning_rate"": 0.1}",0.9963576954495219,0.9639836548512781,0.9618204804045511,0.9661565813702457
02-15-2018.csv,02-15-2018,timing_iat,KNN,"{""n_neighbors"": 3}",0.9975782038345106,0.9759235668789809,0.978978978978979,0.9728871674392024
02-15-2018.csv,02-15-2018,timing_iat,LinearSVC,"{""C"": 0.1}",0.9298704210914099,0.3616376042456406,0.3343758425451604,0.39373928503397043
02-15-2018.csv,02-15-2018,timing_iat,MLP,"{""alpha"": 0.001, ""hidden_layer_sizes"": [100]}",0.9496227956369228,0.004053198226725776,0.7804878048780488,0.0020318750396850593
02-15-2018.csv,02-15-2018,flags_and_protocol,LogisticRegression,"{""C"": 0.01}",0.9801963705091858,0.7663113328797158,0.9468472676319477,0.6435964188202425
02-15-2018.csv,02-15-2018,flags_and_protocol,DecisionTree,"{""max_depth"": 5}",0.9999967965659187,0.9999682529604115,0.9999365079365079,1.0
02-15-2018.csv,02-15-2018,flags_and_protocol,RandomForest,"{""max_depth"": null, ""n_estimators"": 100}",1.0,1.0,1.0,1.0
02-15-2018.csv,02-15-2018,flags_and_protocol,ExtraTrees,"{""max_depth"": null, ""n_estimators"": 100}",0.9999935931318373,0.9999365039050099,0.9999365039050099,0.9999365039050099
