file,attack_type,feature_group,model,accuracy,f1_score,precision,recall
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,RandomForest,0.991748117288896,0.9958569647238646,1.0,0.991748117288896
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,RandomForest,0.9044995408631772,0.9498553519768563,1.0,0.9044995408631772
02-15-2018.csv,Benign,timing_iat,ExtraTrees,0.9992645471229623,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,ExtraTrees,0.9889440794744432,0.9944413115282366,1.0,0.9889440794744432
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,ExtraTrees,0.903887358432813,0.9495176848874598,1.0,0.903887358432813
02-15-2018.csv,Benign,timing_iat,XGBoost,0.9981883569038109,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,XGBoost,0.9863002723922448,0.9931028919453071,1.0,0.9863002723922448
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,XGBoost,0.8947046219773492,0.9444264943457189,1.0,0.8947046219773492
02-15-2018.csv,Benign,timing_iat,LightGBM,0.998461621504912,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,LightGBM,0.9829354270149014,0.9913942870995112,1.0,0.9829354270149014
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,LightGBM,0.8925619834710744,0.9432314410480349,1.0,0.8925619834710744
02-15-2018.csv,Benign,timing_iat,CatBoost,0.9979623232214185,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,CatBoost,0.9854991187309726,0.992696606544809,1.0,0.9854991187309726
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,CatBoost,0.8922558922558923,0.9430604982206405,1.0,0.8922558922558923
02-15-2018.csv,Benign,timing_iat,KNN,0.9988900734103422,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,KNN,0.9909469636276238,0.995452899279707,1.0,0.9909469636276238
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,KNN,0.903887358432813,0.9495176848874598,1.0,0.903887358432813
02-15-2018.csv,Benign,timing_iat,LinearSVC,0.9583558242470042,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,LinearSVC,0.3247075789136356,0.4902328394315089,1.0,0.3247075789136356
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,LinearSVC,0.657483930211203,0.7933518005540167,1.0,0.657483930211203
02-15-2018.csv,Benign,timing_iat,MLP,0.9999696372665443,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,timing_iat,MLP,0.0,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-Slowloris,timing_iat,MLP,0.009794918885827977,0.019399818126705062,1.0,0.009794918885827977
02-15-2018.csv,Benign,flags_and_protocol,LogisticRegression,0.9980804005181907,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,LogisticRegression,0.6432462746354751,0.782896982107162,1.0,0.6432462746354751
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,LogisticRegression,0.6449341903887359,0.7841458876069967,1.0,0.6449341903887359
02-15-2018.csv,Benign,flags_and_protocol,DecisionTree,0.9999966263629494,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,DecisionTree,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,DecisionTree,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,RandomForest,1.0,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,RandomForest,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,RandomForest,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,ExtraTrees,0.9999966263629494,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,ExtraTrees,0.9999198846338728,0.9999599407122541,1.0,0.9999198846338728
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,ExtraTrees,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,XGBoost,1.0,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,XGBoost,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,XGBoost,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,LightGBM,0.9999966263629494,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,LightGBM,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,LightGBM,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,CatBoost,0.9999966263629494,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,CatBoost,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,CatBoost,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,KNN,0.9999932527258988,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,KNN,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,KNN,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,flags_and_protocol,LinearSVC,0.9981175105257476,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,LinearSVC,0.6432462746354751,0.782896982107162,1.0,0.6432462746354751
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,LinearSVC,0.6449341903887359,0.7841458876069967,1.0,0.6449341903887359
02-15-2018.csv,Benign,flags_and_protocol,MLP,0.9977868940947857,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,flags_and_protocol,MLP,1.0,1.0,1.0,1.0
02-15-2018.csv,DoS attacks-Slowloris,flags_and_protocol,MLP,1.0,1.0,1.0,1.0
02-15-2018.csv,Benign,rates_and_ratios,LogisticRegression,0.9927129439706358,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,LogisticRegression,0.0,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,LogisticRegression,0.0,0.0,0.0,0.0
02-15-2018.csv,Benign,rates_and_ratios,DecisionTree,0.9963058674295585,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,DecisionTree,0.9375901297868932,0.9677899524498657,1.0,0.9375901297868932
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,DecisionTree,0.9568411386593205,0.9779446269357109,1.0,0.9568411386593205
02-15-2018.csv,Benign,rates_and_ratios,RandomForest,0.9966938356903811,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,RandomForest,0.9492869732414677,0.9739838066663926,1.0,0.9492869732414677
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,RandomForest,0.9571472298745026,0.9781044729433844,1.0,0.9571472298745026
02-15-2018.csv,Benign,rates_and_ratios,ExtraTrees,0.9966128684011659,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,ExtraTrees,0.9355071302675854,0.9666790843991887,1.0,0.9355071302675854
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,ExtraTrees,0.9559228650137741,0.9774647887323944,1.0,0.9559228650137741
02-15-2018.csv,Benign,rates_and_ratios,XGBoost,0.9941197506207492,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,XGBoost,0.8242268867168723,0.903645147123408,1.0,0.8242268867168723
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,XGBoost,0.9274563820018366,0.9623630300142926,1.0,0.9274563820018366
02-15-2018.csv,Benign,rates_and_ratios,LightGBM,0.99481809349023,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,LightGBM,0.8851946803396892,0.9391016106412817,1.0,0.8851946803396892
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,LightGBM,0.9329660238751147,0.9653206650831354,1.0,0.9329660238751147
02-15-2018.csv,Benign,rates_and_ratios,CatBoost,0.9942175860952175,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,CatBoost,0.8138118891203333,0.8973498233215548,1.0,0.8138118891203333
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,CatBoost,0.9256198347107438,0.9613733905579399,1.0,0.9256198347107438
02-15-2018.csv,Benign,rates_and_ratios,KNN,0.9965319011119508,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,KNN,0.9555359717993911,0.9772624851489204,1.0,0.9555359717993911
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,KNN,0.9550045913682277,0.976984499765148,1.0,0.9550045913682277
02-15-2018.csv,Benign,rates_and_ratios,LinearSVC,1.0,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,LinearSVC,0.0,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,LinearSVC,0.0,0.0,0.0,0.0
02-15-2018.csv,Benign,rates_and_ratios,MLP,0.992766922163446,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,rates_and_ratios,MLP,0.751241788174972,0.8579532458026442,1.0,0.751241788174972
02-15-2018.csv,DoS attacks-Slowloris,rates_and_ratios,MLP,0.8438934802571166,0.9153386454183267,1.0,0.8438934802571166
02-15-2018.csv,Benign,connection_activity,LogisticRegression,0.9993859980567851,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,LogisticRegression,0.0012818458580355712,0.0025604096655464873,1.0,0.0012818458580355712
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,LogisticRegression,0.4196510560146924,0.5912031047865459,1.0,0.4196510560146924
02-15-2018.csv,Benign,connection_activity,DecisionTree,0.9985796988016841,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,DecisionTree,0.8268706937990706,0.9052317677498575,1.0,0.8268706937990706
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,DecisionTree,0.9883685338230793,0.9941502463054187,1.0,0.9883685338230793
02-15-2018.csv,Benign,connection_activity,RandomForest,0.9986201824462917,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,RandomForest,0.8269508091651979,0.9052797754779863,1.0,0.8269508091651979
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,RandomForest,0.9886746250382614,0.9943050638756349,1.0,0.9886746250382614
02-15-2018.csv,Benign,connection_activity,ExtraTrees,0.9986134351721905,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,ExtraTrees,0.8263900016023074,0.904943632934158,1.0,0.8263900016023074
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,ExtraTrees,0.9883685338230793,0.9941502463054187,1.0,0.9883685338230793
02-15-2018.csv,Benign,connection_activity,XGBoost,0.9984683687790132,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,XGBoost,0.827351385995834,0.9055197509754921,1.0,0.827351385995834
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,XGBoost,0.9886746250382614,0.9943050638756349,1.0,0.9886746250382614
02-15-2018.csv,Benign,connection_activity,LightGBM,0.998535841520026,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,LightGBM,0.8274315013619612,0.9055677334502411,1.0,0.8274315013619612
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,LightGBM,0.9886746250382614,0.9943050638756349,1.0,0.9886746250382614
02-15-2018.csv,Benign,connection_activity,CatBoost,0.9984886106013171,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,CatBoost,0.8271110398974524,0.9053757783039551,1.0,0.8271110398974524
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,CatBoost,0.9856137128864402,0.9927547402497302,1.0,0.9856137128864402
02-15-2018.csv,Benign,connection_activity,KNN,0.9977767731836338,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,KNN,0.8215029642685467,0.9020056298381421,1.0,0.8215029642685467
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,KNN,0.9865319865319865,0.9932203389830508,1.0,0.9865319865319865
02-15-2018.csv,Benign,connection_activity,LinearSVC,0.9976418277016086,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,LinearSVC,0.0019227687870533568,0.0038381576843115306,1.0,0.0019227687870533568
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,LinearSVC,0.4251606978879706,0.5966494845360825,1.0,0.4251606978879706
02-15-2018.csv,Benign,connection_activity,MLP,0.9974326622044694,0.0,0.0,0.0
02-15-2018.csv,DoS attacks-GoldenEye,connection_activity,MLP,0.3329594616247396,0.49957927635533117,1.0,0.3329594616247396
02-15-2018.csv,DoS attacks-Slowloris,connection_activity,MLP,0.31068258340985616,0.474077533862681,1.0,0.31068258340985616
02-16-2018.csv,Benign,flow_metrics,LogisticRegression,0.9934045601050495,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,LogisticRegression,0.8368207494629645,0.9111621258717026,1.0,0.8368207494629645
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,DecisionTree,0.9931285066252835,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,DecisionTree,0.9814767935541266,0.9906518176210135,1.0,0.9814767935541266
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,RandomForest,0.9936209263459472,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,RandomForest,0.9829595180060611,0.9914065406584428,1.0,0.9829595180060611
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,ExtraTrees,0.9936656917750984,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,ExtraTrees,0.9802978467947837,0.9900509141909611,1.0,0.9802978467947837
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,XGBoost,0.9935463172973619,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,XGBoost,0.9803991060256475,0.9901025536142114,1.0,0.9803991060256475
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,LightGBM,0.9934493255342007,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,LightGBM,0.9814767935541266,0.9906518176210135,1.0,0.9814767935541266
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,CatBoost,0.993949206159723,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,CatBoost,0.9797264554206236,0.9897594212958735,1.0,0.9797264554206236
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,KNN,0.9916960128924436,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,KNN,0.9834224173471529,0.9916419303785928,1.0,0.9834224173471529
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,LinearSVC,0.989703951295213,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,LinearSVC,0.9742584569539777,0.9869614117871182,1.0,0.9742584569539777
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flow_metrics,MLP,0.9883386057061,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flow_metrics,MLP,0.9784317838260077,0.9890983270940571,1.0,0.9784317838260077
02-16-2018.csv,DoS attacks-SlowHTTPTest,flow_metrics,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,LogisticRegression,0.9902859018741793,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,LogisticRegression,0.9996311270875675,0.9998155295207023,1.0,0.9996311270875675
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,DecisionTree,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,RandomForest,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,ExtraTrees,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,XGBoost,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,LightGBM,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,CatBoost,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,KNN,0.9958069714694998,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,LinearSVC,0.9904575026859257,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,LinearSVC,0.9999566031867726,0.9999783011225553,1.0,0.9999566031867726
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,packet_size_stats,MLP,0.9958218932792169,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,packet_size_stats,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,packet_size_stats,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,LogisticRegression,0.9943371732123671,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,LogisticRegression,0.9876536066368193,0.9937884582494878,1.0,0.9876536066368193
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,DecisionTree,0.9956652142771876,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,DecisionTree,0.9994141430214308,0.9997069856784728,1.0,0.9994141430214308
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,RandomForest,0.9958815805180853,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,RandomForest,0.999754084725045,0.9998770272420827,1.0,0.999754084725045
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,ExtraTrees,0.9957323624209145,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,ExtraTrees,0.9982351962620878,0.9991168188103116,1.0,0.9982351962620878
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,XGBoost,0.9959188850423779,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,XGBoost,0.999688989505204,0.999844470566959,1.0,0.999688989505204
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,LightGBM,0.9959114241375194,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,LightGBM,0.9997974815382724,0.999898730514666,1.0,0.9997974815382724
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,CatBoost,0.9957771278500657,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,CatBoost,0.9996021958787493,0.9998010583694744,1.0,0.9996021958787493
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,KNN,0.995478691655724,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,KNN,0.9989223124715209,0.9994608657266191,1.0,0.9989223124715209
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,LinearSVC,0.9877939596514266,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,LinearSVC,0.9698392148069926,0.984688707095334,1.0,0.9698392148069926
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,timing_iat,MLP,0.9960158768055389,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,timing_iat,MLP,0.9576447102901077,0.9783641589879628,1.0,0.9576447102901077
02-16-2018.csv,DoS attacks-SlowHTTPTest,timing_iat,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,LogisticRegression,0.9995672675182046,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,DecisionTree,1.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,RandomForest,1.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,ExtraTrees,1.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,ExtraTrees,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,XGBoost,0.9999776172854243,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,XGBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,LightGBM,1.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,LightGBM,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,CatBoost,0.9999477736659902,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,CatBoost,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,KNN,0.9999701563805659,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,KNN,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,LinearSVC,0.9991793004655605,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,LinearSVC,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,flags_and_protocol,MLP,0.9998731646174048,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,flags_and_protocol,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,flags_and_protocol,MLP,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,LogisticRegression,0.0,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,LogisticRegression,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,DecisionTree,0.994128267876328,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,DecisionTree,0.98183120086215,0.9908323175404918,1.0,0.98183120086215
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,DecisionTree,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,RandomForest,0.994128267876328,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,RandomForest,0.981455095147513,0.99064076450791,1.0,0.981455095147513
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,RandomForest,1.0,1.0,1.0,1.0
02-16-2018.csv,Benign,rates_and_ratios,ExtraTrees,0.9960009549958219,0.0,0.0,0.0
02-16-2018.csv,DoS attacks-Hulk,rates_and_ratios,ExtraTrees,0.9761534511315719,0.9879328455718996,1.0,0.9761534511315719
02-16-2018.csv,DoS attacks-SlowHTTPTest,rates_and_ratios,ExtraTrees,1.0,1.0,1.0,1.0
